subj_id,seed,date,computer,block,block_type,trial,cue_type,cue_validity,cue_dir,cue_pos_dy,target_loc,target_pos_dy,correct_response,cue_pos_y,target_pos_x,target_pos_y,response,rt,is_correct
MAR101,101,2015_Nov_17_1316,LL-Kramer,1,test,57,word,valid,left,0.272254743506,left,0.906652640295,left,17.9688130714,-382.136860814,59.8390742595,left,346.306675114,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,1,test,58,word,invalid,left,0.82312181166,right,0.644121301702,right,54.3260395696,357.968540132,42.5120059123,right,291.014195886,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,1,test,59,arrow,invalid,right,-2.06251687456,left,-1.73520440007,left,-136.126113721,-351.027210572,-114.523490405,left,381.453835405,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,1,test,60,arrow,valid,left,-1.90066293118,left,-0.464468019044,left,-125.443753458,-349.559537538,-30.6548892569,left,372.528848238,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,1,test,61,arrow,invalid,left,0.222799449211,right,-0.508053942114,right,14.7047636479,324.703539315,-33.5315601795,right,404.635180719,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,1,test,62,word,valid,left,-0.620241938138,left,0.592182008512,left,-40.9359679171,-341.329562804,39.0840125618,left,489.05078182,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,1,test,63,arrow,valid,right,-0.837848178152,right,-0.766221609482,right,-55.297979758,347.143781004,-50.5706262258,right,356.503368821,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,1,test,64,word,valid,right,0.576020004736,right,0.741384555852,right,38.0173203126,357.19375455,48.9313806862,left,420.31080462,0
MAR101,101,2015_Nov_17_1316,LL-Kramer,1,test,65,word,invalid,right,0.752754635053,left,-0.663821419491,left,49.6818059135,-364.688154453,-43.8122136864,left,456.380775198,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,1,test,66,arrow,valid,left,2.41734959833,left,-1.28496596171,left,159.54507349,-359.334987872,-84.8077534731,left,364.79586456,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,1,test,67,arrow,invalid,right,1.46017627804,left,-0.0427974863905,left,96.3716343507,-373.457216669,-2.82463410177,left,444.922298659,1
